,_id,date,bug,__,ns,nd,nf,entrophy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp
105,6796f2337ee31b4b4f07eaa54d868b999c39233a,1420618638,0,0,1,1,1,0.0,68,10,4238,1,43,89.94252314814815,117,9357,995.1057460726695,3095
106,d74d0a3b304b32f793cfd745c632c404a1c39b42,1420618647,0,0,1,1,1,0.0,5,0,4518,0,71,7.780277777777778,321,9358,996.1055564197312,64
107,58fc02241a96b18a1062f2495d40dcdc047a7d5c,1420618661,0,0,1,1,1,0.0,2,0,2320,1,31,26.83303240740741,159,9359,997.1050994518216,3095
108,5517d1fde55ee3d4601b4a47543d846467b4d267,1420618671,0,0,1,1,1,0.0,0,14,2322,1,31,0.9708217592592593,160,9360,998.1046573945392,3095
109,bb16ceac6871a9096547f5170ff174e87a605437,1420620152,1,1,2,2,3,1.1586048283017796,32,3,5642,1,34,93.31585262345679,103,559,95.62013288563682,346
110,bca693e0c1a2bfc05eaee9f8ddae06371afa6ef0,1420621027,0,0,1,1,1,0.0,0,2,24,1,6,546.7847222222222,7,560,96.5804580897091,6
111,e7210a4945b4fbc65c90285acc0e136ae2d80d95,1420621041,0,0,1,1,1,0.0,0,5,1613,0,16,36.99420138888889,26,561,97.57966668429023,283
112,ea4dcc5931d455e4ee3e958ffa54a9f54ab022c8,1420622946,0,0,1,1,1,0.0,5,1,339,1,7,138.81787037037037,9,23,4.05708204278827,15
113,a83e4d1d9dd90d4563ce60f27dfb7802a780e33e,1420622949,0,0,1,1,1,0.0,4,0,343,1,7,1.9887037037037036,10,24,5.057047310159686,15
114,83bd9393e5564ea9168fda90c0f44456633a483a,1420622953,0,0,1,1,1,0.0,4,1,347,1,7,1.9488541666666668,11,25,6.056954709585626,15
115,d72544ea1192d520dd6af1a0c1cec42e2636b67f,1420629712,0,0,1,1,1,0.0,2,5,2141,0,27,19.502604166666668,124,2603,418.36275743619666,745
116,fae16f9d2fca773276eba150d0414fb2f303d179,1420633260,0,0,1,1,4,1.9220231428515733,15,11,988,0,1,32.54007233796296,14,3719,1345.9848240458055,269
117,353e43cb6d73ee97ebff1a8c737b2c133b135ab8,1420638245,0,0,2,2,2,0.6565402813869459,58,60,756,0,18,104.92166666666667,36,2847,134.80906168011597,997
118,376501ae5a86859821c0e89b2e8fbc9906d11e07,1420638956,0,0,1,5,6,2.5,8,0,5304,0,24,99.22515817901234,105,9366,1003.1691423797145,3100
119,05fd01c14a7a4b26f366704fb0b0a4eddaceccf4,1420641259,1,1,2,3,6,1.8227490303934286,109,6,4730,0,33,31.614320987654324,288,17597,970.174297587479,2023
120,802ac9c0af4617246d496157448064bd85b738c3,1420661655,0,0,1,1,1,0.0,1,0,282,0,10,139.30761574074074,10,9367,1002.1890078731528,3101
121,8f9ced985727136dc7d1502b7212a54f65b8b113,1420662724,0,0,1,1,2,0.904381457724494,17,8,973,0,3,56.3176099537037,77,2101,323.6484160974621,542
122,099075427b05bbb7075854401da15afd474f18dc,1420662725,0,0,1,1,1,0.0,5,1,892,0,25,33.37722222222222,62,20,2.1676639479137254,19
123,b0088967c3373b604d102384d97e1d56a9c0ac9e,1420662725,0,0,1,1,1,0.0,2,0,890,0,25,78.22230324074074,63,21,3.1676639479137254,19
124,ba690fb73864915b4a35bbec5b7dc134ff1dafd0,1420662954,0,0,1,1,1,0.0,14,11,1318,0,11,138.43349537037037,99,916,65.51204702099895,578
125,c3b6a6413636a17a74e777e65d271954392867ca,1420662958,0,0,1,1,1,0.0,4,3,5452,0,11,22.32759259259259,130,917,66.51195388134421,579
126,7962483cc9f6fa1c9b0f0341de9bf2f3f0f53dc7,1420665387,0,0,1,1,1,0.0,2,3,538,0,4,138.5505902777778,6,5355,518.2957536265071,1556
127,4459561dd5513b6ee2e291068f7870928fdaf08c,1420668676,0,0,1,5,10,3.277613436819116,11,0,3071,0,27,129.68683912037037,99,9377,1011.6437691592968,3108
128,ceb753626f694c8539c1155528886feb6dc18c80,1420672346,0,0,1,1,2,0.20062232431271465,128,128,1247,0,9,95.90884259259259,20,2385,609.324474922895,846
129,3f893e6fd90603c176e8c25f0b5278436fd1a0f4,1420672361,1,1,1,2,10,3.1603042501260514,14,40,46607,0,85,119.91710532407407,507,2395,619.3239896898255,850
130,982de3eccc3e544d075c635fad1a158b14c8ebac,1420672439,1,1,1,2,4,1.789929075309999,11,11,16057,0,66,29.864375,269,2399,623.3124489851177,851
131,63cd16d03c7f1362018cd06a7373ecafcd3383c0,1420672983,0,0,2,2,2,0.41381685030363374,44,4,2625,0,33,20.773587962962964,115,5357,519.1735572607265,2528
132,a92dbddac7ba8d72301a43f3e934bccb2822670c,1420673935,0,0,1,1,2,0.24201040000115892,334,317,3372,0,13,88.85967013888889,30,2401,625.0268025230828,852
133,0dacb1e2821b3e7a70e42babf64c0cc217a6fa5c,1420673951,0,0,1,1,1,0.0,105,104,485,0,7,52.446469907407405,12,2402,626.0234278321227,852
134,597a71fa99ea4845d61e5db630de02d73bf37421,1420673973,0,0,1,1,1,0.0,12,0,1091,0,57,14.081400462962963,213,2403,627.0185350112775,852
135,daaf3b8578294dfa5e51562739acc935a148fa60,1420673990,0,0,1,1,2,0.9090221560878149,37,0,344,0,11,257.40697916666664,24,2405,629.0145591041496,853
136,4b08561bb07926eb6426376bdef6bf9e0f99bec6,1420674026,0,0,1,1,1,0.0,7,0,126,0,7,0.3716550925925926,16,2406,630.0053114907641,853
137,bac0796308e0cd76519ac76dfe06e7a749c20c0a,1420674256,0,0,1,2,2,0.9871377743721863,27,3,3429,0,49,169.6372800925926,150,2408,631.9437488055263,854
138,5b720fbf5db29381393c3fd82c832d47c7793d5d,1420674264,0,0,1,1,1,0.0,2,6,184,0,9,21.37650462962963,12,2409,632.9414279867325,854
139,ba5b7449a41b7afeb35b34f9ebaceab65369685a,1420674351,0,0,1,1,1,0.0,7,7,201,0,2,284.8752083333333,2,2410,633.9152098415833,855
140,1daa7aff4d29f82a31c4d7d0172a119aaa43aaa3,1420675567,0,0,1,1,1,0.0,1,1,296,0,4,91.6525462962963,4,6,6.0,3
141,85af7f4538bdf5ee441506226e154c3d49a743a2,1420675574,0,0,1,1,1,0.0,1,1,311,0,10,105.54527777777778,69,6844,255.1863800439151,255
142,8190291fb0b0e93fe3d80efdff831d50a8ef9671,1420675577,0,0,1,1,1,0.0,1,0,137,0,8,139.42702546296297,11,5358,519.7526307417179,972
143,d40b66a8ef98777c69ac293dac9a332f88832c23,1420675581,0,0,1,1,1,0.0,2,2,394,1,17,139.42707175925926,33,408,35.965158196484026,180
144,d511aa906cf4174dc0f551cbd6b2e798c082d7a5,1420678001,0,0,1,1,1,0.0,60,0,586,0,3,57.93537037037037,4,2411,633.8187245610305,335
145,b495a27d4e28ed19b00557dbaf8ab5d31c21ae4f,1420694884,0,0,1,1,2,0.9182958340544896,6,0,4473,1,46,62.78206018518519,140,9379,1009.7310954103284,3108
146,72bc032ca8f7fc00900a9ca20bab8560ccf99727,1420695764,1,1,1,1,3,0.9156675127773359,186,510,3044,0,13,44.37397762345679,49,891,99.03960790372375,218
147,da6a706eb31f1505edfaeefefc1adfb65ea6d893,1420705909,0,0,1,2,2,0.9182958340544896,2,1,4489,0,31,401.1453298611111,80,7,2.2255707639891233,7
148,05b96ae5d7f4c42bce5b82a68139eb1f90bf1e10,1420706718,0,0,1,1,1,0.0,1,1,28,0,3,71.84575231481482,9,1353,155.60996931328864,15
149,57949b5f2d1434fd935b94331dcf97a81663d6db,1420707743,0,0,1,1,2,0.3372900666170139,19,13,575,0,15,587.5918576388889,21,583,136.52120701052095,24
150,5cfe7d2074306a72909ea20718c1c4bebeb27bad,1420707782,0,0,2,3,3,1.4353713907745331,10,1,9112,1,42,209.52007716049386,386,398,107.92833934353804,330
151,954d355fbcf901587a4dd177fe176cc2131ec4a0,1420707807,0,0,1,1,1,0.0,5,0,12,0,11,747.9121643518519,15,1640,254.27009231344107,118
152,7ad75cd8ef7e95bba3cfc694b7baffbc445bd2b0,1420708010,1,1,1,1,2,0.5225593745369408,42,9,835,0,12,427.3924363425926,29,1642,256.2636489106334,119
153,d056618d685bd93d57538b703f25d8cb35d91aed,1420708020,0,0,1,1,1,0.0,1,0,4832,0,27,2.820104166666667,52,1643,257.26310053200825,119
154,14c94240f9d7d630873dc402d787c0fe4a7b38bd,1420708026,0,0,1,1,1,0.0,5,0,12,0,6,959.042488425926,6,1644,258.26270211274147,120
155,c161197b5f749393e462015d0c5fdecad42127b5,1420708179,0,0,1,1,1,0.0,2,0,9,0,6,369.8080092592593,7,584,137.51017718442776,25
156,7ab513d539f34fe5183c93bc15c190970d468a74,1420708250,0,0,1,1,1,0.0,25,3,29,0,2,1351.961886574074,2,585,138.50756972664783,26
157,e6699afbee77b853773579d29d78a1ade2a4ab2c,1420710784,0,0,1,1,2,0.2580186686648155,22,1,808,1,23,139.8345138888889,59,1061,72.4259456461532,536
158,bf10bf0331cb3d26e7f5f0bc9333acea1077273e,1420710940,0,0,1,1,1,0.0,2,0,1440,0,12,34.704861111111114,41,399,108.81514444209373,262
159,5cb8ca29c3815405d41d035f5f4ebb2af326a8ef,1420711976,1,1,2,2,7,2.1668158550126133,37,15,7396,0,71,167.4839632936508,429,2854,139.7409484484468,1003
160,5c4c7fe9b4a111d5e6071b67c3813b05c096e8c7,1420713765,1,1,1,1,2,0.20224942454769884,57,38,451,0,3,120.81456018518519,19,899,523.5637804049401,296
161,af30f6492bedb0d24a2d5b518e4e01f000852520,1420713771,0,0,1,1,2,0.4689955935892812,7,3,457,0,6,34.809305555555554,29,901,525.5635714407128,296
162,3195e2785cc5dff36dd03d2295d0daa35a6e5815,1420713777,0,0,1,1,2,0.9366673818775626,0,17,1355,0,3,51.97032407407407,13,903,527.563223619923,296
163,9b2150591a0f4007380fbf18b798a5de9d6c8588,1420713783,0,0,1,1,1,0.0,6,0,58,0,2,117.9257638888889,2,17598,967.622259227589,1251
164,d50039ca0cc5c4168fa77579b524f9c5464ad186,1420714150,1,1,1,2,3,0.4804334574529622,36,1,572,0,16,204.16418595679013,52,21,3.03401721973011,21
