,_id,date,bug,__,ns,nd,nf,entrophy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp
23,b90df59f8a48372e09e57c7f31d96af2178bc767,1307463269,0,0,2,5,10,1.2650707393730545,386,342,18957,0,16,35.31695717592593,1515,8960,105.30804622811145,858
24,39302fe41be11eab31f0330819718670d8eac793,1307463424,0,0,1,2,2,0.4537163391869448,17,4,2151,0,13,6.446481481481482,732,8962,107.28256221819821,725
25,e6faef1336b0d988ba60b3c2807172b18d6412a8,1307464647,0,0,1,1,1,0.0,1,1,1821,0,10,0.014155092592592592,558,8963,108.05664655997909,725
26,79fc7804bb6968ea0c6b1a6d6bd4eb072750bf7b,1307465002,0,0,1,1,1,0.0,5,5,70,0,7,844.9872106481481,25,8373,836.0008317874209,1203
27,5d49a04af14efc2f1a5ba806a218cceab0c75a61,1307465081,0,0,1,5,16,4.0,64,0,6037,0,14,39.491403356481484,620,8389,851.995085644872,1203
28,7c22629e1c8e5ef7b4c1269e72fd26f0a9e8c0c7,1307534477,0,0,1,1,1,0.0,59,0,14842,0,8,1.827824074074074,119,595,69.0571915400855,26
29,61bbba5e5b799123cf8fbe33a848cbdb5792d4c8,1307592158,0,0,2,5,7,2.42984888356122,76,15,3742,0,12,125.41844576719578,453,541,115.20527802150418,223
30,677d814f69c93afaa636b57b641bc55a731b5d07,1307599317,1,1,1,1,3,0.22900419486699702,130,0,2829,0,8,29.957368827160494,294,544,117.40292869645519,132
31,7c25c13de7d130e27a5f471be3359442ab58e5d0,1307603755,0,0,1,1,1,0.0,1,1,497,0,1,0.05136574074074074,2,545,117.76712331580964,91
32,47ceefa3390bd10a231eb5a0b331b0adfe2aa596,1307608456,0,0,1,1,3,0.22621230117663524,42,24,3104,0,8,19.600192901234568,234,548,120.10194822647838,132
33,38f6217e92b9fdedca9bd22cecb3ec8225627d68,1307608756,0,0,1,1,1,0.0,2,0,541,0,7,0.1921064814814815,64,549,121.04773567221477,91
34,3e3e883c15801d1e5b4eca3586d5bcfe3a2197b2,1307617608,0,0,2,7,7,1.8001342682274983,113,21,17203,0,17,7.204450231481482,1568,603,74.40805267566158,139
35,f07b5f079a56fc5870b3b2d1594af604275f6fe2,1307623726,0,0,2,4,4,1.8963231767655362,96,17,3051,0,8,45.12286458333333,176,553,122.56030299463416,223
36,f800b6affb39170ba9737f7522f3dfbe316f1a84,1307624069,0,0,2,2,2,0.4689955935892812,9,1,633,0,9,251.6301215277778,88,555,124.45963627618562,157
37,e3d9ffa2429b94bfb6250502d3b9890468b0e035,1307630537,0,0,2,4,3,0.4956136650190782,103,4,461,0,5,619.3340480324074,37,8393,840.4763895722728,73
38,110385294760e20dd7ba9fb46321a7a178d05189,1307631601,0,0,1,2,2,0.9182958340544896,4,2,205,0,5,1044.1182523148148,22,8395,842.3899934036035,63
39,8d255ad3115da2784eb7e46c26fe7055075f22f8,1307634886,0,0,1,2,2,0.9182958340544896,4,2,204,0,5,913.6084606481481,24,8397,844.0589611068901,63
40,6641e0fd7c1f0e32029ff9168ee573492aaa5206,1307635406,0,0,1,2,2,0.9182958340544896,4,2,204,0,5,556.6517766203704,26,8399,845.9962681859897,63
41,d1bf92ef2c7f247a37f9417d76119a4b9a2d1980,1307637141,0,0,1,2,6,1.9002761189666701,37,22,1492,0,6,0.3674074074074074,27,561,126.82272574034629,91
42,3c14d00cdb36b1086e5d3cfc912a0909da8bf3fa,1307643661,0,0,1,1,1,0.0,6,1,66,0,4,185.09449074074075,23,562,125.89074521153847,27
43,e22556cb5adee74b1929552c43fcffd53310b421,1307647699,0,0,2,2,3,1.0949143184120975,15,13,5579,0,13,0.9498418209876542,263,606,74.7375214831015,139
44,028cb420c13767d9a1fe69b26778091e771fde81,1307710281,0,0,2,2,2,0.4394969869215134,11,11,3969,0,13,0.7243287037037037,222,608,72.43761592545638,139
45,781c068eb2b8c8bc9e3d6fca4f8db6716e19b4fe,1307711207,0,0,2,2,4,1.1096780373808968,234,5,1245,0,9,87.45043402777777,94,566,117.2358060992504,160
46,b3ce7ce22c401227cc5c93e11249c77e95159cf3,1307976695,0,0,2,3,4,1.0470341860510342,28,25,12177,0,16,7.398035300925926,1084,655,13.80236914635965,156
47,9f4357513510d1169ed4640fa503eb0670f98511,1308045215,0,0,1,1,1,0.0,34,2,11320,1,12,55.51150462962963,284,656,12.822570865349894,21
48,8509b321beefd6c0ce7e8cff51bfaa9b6b10f436,1308115268,0,0,2,3,3,0.9864267287308424,34,2,19000,0,13,21.677183641975308,980,611,66.97528815922878,129
49,46026e109e97e36a4fc6b884375f470279d1a40a,1308119932,0,0,1,1,2,0.5107878229540133,24,20,670,0,7,4.730613425925926,46,568,101.06032803877653,133
50,53353ce610183d520c188dfbaaa3a356c1246b26,1308120009,0,0,2,4,4,1.8388399577155157,40,6,380,0,5,5.744016203703704,18,574,107.05753889850808,199
51,8e1efec6a48dd2a0e9d5e3e70a2178005ccc0571,1308146096,0,0,1,2,7,1.7287622810936871,74,74,79042,0,13,75.37820271164021,1194,618,72.96004813673038,34
52,dea533a1bfdfe2c033dcc05c2ef69a6e5153f104,1308146419,0,0,1,2,2,0.8112781244591328,9,7,2500,0,15,1.1624710648148149,761,620,74.92562421740311,113
53,83c2484251fa4101141341fb91db71dd2b5348cc,1308156760,0,0,2,5,9,2.9982088441853114,39,16,5915,1,8,871.3114210390946,208,1119,17.702537335019123,162
54,3a578a87e90707d0af83b2b8b23afe0b1f0a01c3,1308158030,0,0,1,2,2,1.0,4,4,552,1,7,616.3965104166666,37,1121,19.571246916762544,118
55,ed38715af0790ff27397c022e5fab0677b21ca8c,1308216583,0,0,3,5,8,1.5652051116730663,477,11,11936,0,11,36.83550347222222,488,582,105.52266840603421,290
56,a0161889b172732b66748f11b9c007e89b02af00,1308238824,0,0,2,2,4,1.1544861448975354,22,12,1436,0,8,7.260083912037037,163,8403,834.1828195920698,1373
57,f15a9cda046e797c360f35479841f983a849faac,1308239919,0,0,1,1,1,0.0,3,8,2348,0,7,7.308599537037037,79,8404,835.1250637485387,1204
58,7752c9b4f7982bf7a5e0e2424ec090e5f5c1589d,1308286010,0,0,1,1,1,0.0,58,4,496,0,2,7.51005787037037,4,583,100.26231787423919,91
59,a68596379d63ad3013926ad3a9dd97bf5d870140,1308305823,0,0,2,2,2,0.4798320236161285,29,0,2737,0,8,7.817008101851852,147,585,101.01982855282762,224
60,72d78a550ef1ee135ab0114156fe7ef365c38dca,1308315368,0,0,2,3,3,1.5219280948873621,8,2,14406,0,16,8.529270833333333,918,659,12.968784888048699,138
61,53f3fcb6b24f20102431df2ad7b83f1a0741b6f3,1308326990,0,0,1,1,1,0.0,1,1,1842,0,10,0.13451388888888888,564,8964,91.33138121960799,725
62,97a34f812b013e174c00ab0528e9229ba7961091,1308327853,0,0,1,1,1,0.0,1,3,43,0,1,74.0040625,2,1122,13.278696248152045,100
63,12958fd61c2cbf5d127846d06a76fa71d14a3c36,1308594045,0,0,1,1,1,0.0,1,1,383,0,6,93.94737268518519,21,8405,830.2315682267052,22
64,9159173368a9d94ea102aaca380beb1b64189a63,1308631297,0,0,2,5,4,1.798627281902959,22,9,8771,0,15,7.428451388888888,998,664,14.558948131649677,156
65,59e7d36163b5853fdfbea4077f4919241471bf26,1308636562,0,0,2,3,3,0.6784070909375675,44,2,6304,0,12,3.9717746913580245,653,667,17.250534872935333,156
66,27b791cc10b388f59f79869cc92f2238177b3941,1308667499,0,0,1,1,1,0.0,1,1,343,0,13,0.41900462962962964,178,8406,830.3284251285778,22
67,9d186eddf1b7b2c9e5b2ff8542e281874dab0cba,1308671333,0,0,1,3,3,1.5219280948873621,5,5,10414,0,15,6.879375,580,8967,92.34999936019153,725
68,a8d04a9c1dd73ff29dff744a8578a43d25a39394,1308673815,0,0,2,2,2,0.6252624052234231,30,2,625,0,6,430.76167824074076,22,8969,94.25771263631961,895
69,3efe53d6f95ec796d8b6b6f2c6da196779358748,1308678120,0,0,2,2,2,0.8112781244591328,2,10,653,0,6,0.04982638888888889,24,8971,96.0133640293641,895
70,88884bc47b29e2972cefed1373bc63200ca0d7e0,1308688249,0,0,2,5,6,1.4418723357832328,134,11,6782,0,16,125.91765432098767,790,8977,101.30514205768172,895
71,79b63aa1c6fe68fd919915285a51fd9a53941c37,1308719007,0,0,2,2,2,0.9998900524545518,77,4,2997,0,4,39.96961805555556,70,587,92.75801678725068,160
72,a408bdb039b7c5b1327d6d06a12926822b64bca5,1308738915,0,0,1,1,1,0.0,2,3,978,0,3,61.79133101851852,33,8407,830.3313544676461,39
73,1167683c0527b0e655852e29a08898a902218263,1308740227,0,0,1,1,1,0.0,8,6,977,0,3,0.015185185185185185,34,8408,831.3032370416195,39
74,aeea391a6ba6023a43feb9eb0b36cf3f83d1b965,1308740786,0,0,1,1,1,0.0,2,2,1571,0,4,92.60453703703703,57,8409,832.2849976125738,36
75,d44c5cf37af54b5a52b5f290108b4b0c443991e9,1308745591,0,0,1,2,3,0.547553154980007,27,4,1693,0,3,712.584575617284,57,8412,835.0826558577389,39
76,7643c1bc698ce890753e31144d01f6c1cf049d92,1308748887,0,0,1,2,2,0.863120568566631,30,12,604,0,10,605.6777604166666,50,8414,836.8434681960579,24
77,e7c4e9cd50acfaa8f97a5f495b8c22fea53ef585,1308819780,0,0,1,1,1,0.0,2,2,1612,0,9,13.565752314814814,44,668,12.475501881716593,39
78,7d93adff0d26e07ef5f2bdba51ff04919215233a,1308820501,0,0,1,1,1,0.0,1,1,1861,0,10,1.5306944444444444,568,398,180.68450600422779,109
79,c3e8358adea83f82764725dbf1924361728cea12,1308837222,0,0,1,1,1,0.0,1,1,402,0,8,6.925902777777778,85,8415,833.4085711332838,1204
80,ea3873874baf4b8415ee41904480fd05424207d5,1308844207,0,0,1,1,4,1.4060348493427455,20,204,1367,0,5,49.672916666666666,61,8419,837.1443937468774,192
81,a8c1a67704e2a2bde6c8a218296769d057240086,1308844217,0,0,1,1,1,0.0,12,5,185,0,6,7.264282407407407,10,8420,838.1434534010793,1205
82,d8998b1be4d334c9126ebdba0daa86e1448a7ec1,1308844227,0,0,2,2,3,1.574020488643253,77,25,1093,0,7,9.95991512345679,51,8423,841.142397506451,1227
83,8099c2e136190bfdf07920a8c1c2f4873022a46d,1308844252,0,0,2,7,13,3.040113520397686,155,205,2866,0,8,198.49074926900587,196,8442,860.138890863041,1413
84,f0e39ca7bf658fb23e4241ec6e13ba0e76e06770,1308844258,0,0,2,2,2,0.934068055375491,35,5,2766,0,8,6.231886574074074,149,8444,862.1367301812196,1375
85,2613bcf59191cd40068985f72bd4b8433a1c6d81,1308844280,0,0,1,1,1,0.0,70,70,70,0,3,0.00032407407407407406,5,8445,863.1283009974267,208
86,318c492da9df213c4d85e0641b5ea08e4a73a117,1308911259,0,0,2,2,3,1.0875215431876575,105,5,3253,0,8,3.197060185185185,155,590,92.91837201811431,224
87,205947d03dde528262f1b3379e4a86ce7ddb8b5d,1308922801,0,0,1,1,1,0.0,3,5,56,0,2,0.9096527777777778,2,591,93.47013270828434,67
88,987d61226d58aa422e9271153ea101e2c2f5656f,1308934580,0,0,1,1,1,0.0,9,0,54,0,2,0.13633101851851853,3,8446,846.1227239907861,208
89,d54760568b1ff08ef3e4931d40cbb9826119396b,1308935677,0,0,1,4,5,2.356370398866214,5,16,14351,0,16,9.985385802469136,635,8983,97.84409004861845,725
90,f460854dc4459bbf2c74a80cb76cb89c447fb5a6,1309153226,0,0,2,6,7,1.5689006848058904,769,30,26796,0,15,60.01898478835979,1347,627,68.34830136718854,132
91,9868420f8a0540e14066ea0ce13f6185c0751a6c,1309156321,0,0,2,3,5,2.124518654958899,24,4,6075,0,10,130.04579166666667,341,596,94.46046181206128,202
92,eb94862dcaf7f37471165ca1f9ddd779d8638431,1309157286,0,0,1,1,3,1.1557859861494435,72,4,4668,1,10,386.1257561728395,197,297,37.165613414425884,16
93,d616e84ea9aa55adb798148297419b99c15a39ca,1309164471,0,0,1,1,4,1.9784820284039009,20,6,1411,0,9,106.57043692129629,125,600,97.87987500636562,135
94,01b2e0f2bee03a569db38601d11b911b07008722,1309175888,0,0,2,3,3,1.3987153592677855,27,4,3636,0,11,19.53439429012346,628,300,39.62154714085763,100
95,96bd7cc69ea9598e4030907becfc5b189cbe438c,1309186948,0,0,2,4,5,0.932138039759375,36,40,26588,0,14,0.3378425925925926,1146,632,71.29825720798759,132
96,35860699b52baa28a854d51ca6f122e96b509db1,1309199280,0,0,2,2,2,0.9182958340544896,6,0,2823,0,8,3.333576388888889,153,8448,835.6880955503367,1375
97,885a1b1edfb55cec58fa2682eafee4ed3c448e18,1309202629,0,0,2,4,4,1.3093438027399382,127,6,4576,0,15,105.45216435185185,706,8987,95.20815821425451,895
98,defacd6b1e6b51b78681e3f67bb81df71e453416,1309212990,0,0,2,2,2,0.9182958340544896,17,1,1093,0,9,52.686712962962964,80,235,19.192640199194685,125
99,11fa5308b820cdddc44b8bb15f91b8499c20e458,1309240181,1,1,2,5,6,0.6936884745639564,939,7,27190,0,14,0.6509239969135803,1181,638,73.71831632722477,132
100,82aec0003bdb2ae9e50250801891cdec3bcd6e91,1309240876,0,0,1,1,1,0.0,1,9,5852,1,9,0.008043981481481482,186,639,74.63956543354479,116
101,eb497c4ba464045c070252962389123d92dd69da,1309271070,0,0,1,1,1,0.0,29,0,978,0,3,6.144016203703703,36,8449,834.4724121361943,39
102,87d7be0c6f75282a222e4e8661ea7bbabc1088a2,1309271219,0,0,3,4,4,1.7527152789797047,9,9,38705,1,12,27.51511863425926,390,411,245.36633291923377,174
103,f4820ed5cd25c4d45f39e5913d8ee90e879ab8c1,1309272544,0,0,2,2,2,0.9182958340544896,2,1,789,1,12,57.8073900462963,134,302,38.790998250725906,102
104,f82a79be5102b83316bdba57e58913006f9fbd4f,1309273451,0,0,2,4,5,1.9053962296100682,53,3,3337,0,14,185.2539074074074,646,8992,97.81045664221041,895
105,3535afc11fe6206b5482f9609704592673032f5c,1309275323,0,0,1,3,5,1.794693795361306,27,8,4110,0,14,55.10331712962962,759,307,43.68825655309628,86
106,05745765131ffb77d0fe890480248c2bf5991312,1309275746,1,1,1,2,2,0.9544340029249649,21,3,4173,1,7,935.9056076388889,74,1124,10.946730225020199,63
107,f3c64f0dd2d51d847eecd849f7db7912728cb7a1,1309289673,0,0,2,4,9,2.120346803253415,266,264,38891,0,16,108.97266718106995,1200,648,79.47542111335092,154
108,fdc629e57121d2cab4c2ec28392cc688f9ef4246,1309350471,0,0,1,4,7,1.7849269600371602,35,30,5899,0,12,50.83190476190477,340,8456,839.4963182405817,1206
109,f753fae074ae0f67cc5e14b5a0284bf4226d08f2,1309354361,0,0,1,1,4,1.6247066287966152,59,4,3294,0,8,134.965625,139,604,94.34512300848762,137
110,dc86a8d18739fdde93af974101ed49cae654283e,1309354499,0,0,1,1,1,0.0,2,2,1141,0,14,205.27261574074075,282,8457,840.1092000931535,1206
111,53ac85df7f129fe788f688a4aedf5579e61760ac,1309358642,1,1,1,1,1,0.0,42,18,206,1,1,0.8171064814814815,2,1129,10.82765958226257,100
112,897fa8f0e67d367d9eabf77e6749674d7d418d99,1309358686,1,1,1,2,2,0.41381685030363374,9,15,223,1,5,461.83186921296294,30,1131,12.82545073709348,57
113,c501633e9c6259fe9de30bff6c0bffaea2ac9ac5,1309362499,1,1,2,2,1,1.0,2,2,74,0,5,330.30932291666664,20,1133,14.554790020982658,157
114,03aad122631e25603aac89eb174d39380daa2870,1309363570,0,0,1,2,3,1.2487636811095608,28,9,1127,1,9,463.3540933641975,127,1136,17.45735739281788,118
115,6be6fc1d7618f9c9b47f82d54f80b113dcc31aad,1309370099,0,0,1,2,2,0.6962122601251458,1,15,4191,1,7,1.0920486111111112,76,1138,18.6910422596523,63
116,d0ac1064e5100afa0a38d675cd8cfbd47dff1fae,1309421218,0,0,1,1,1,0.0,1,1,1886,0,10,1.522511574074074,577,399,180.67163280011692,109
117,e8c380596dc7c7e4600229f019fd5cd94d91a624,1309522498,0,0,1,1,1,0.0,121,3,497,0,5,93.07048611111111,14,8458,833.8239336135144,170
118,b77923970bf3b896de6291ed678d5d4928b741e7,1309524635,0,0,1,1,1,0.0,19,4,1435,0,3,23.837430555555557,18,8459,834.7558046879893,1206
119,80f8b52800da53c929b662c5d0b97fcbf6a68d30,1309527703,0,0,2,4,4,1.0658171463590949,105,4,26976,0,14,2.875954861111111,952,652,70.89157730090379,132
120,163e555ca5d34ceca84d41e4de8c9866403c4df5,1309584979,0,0,2,7,14,3.2384639756375506,191,34,13107,0,18,348.9014327050265,1147,618,103.16376199049381,217
121,ddfe57dedb62dc8e54ab5870cf78da76ddb0e15d,1309586051,0,0,1,1,2,1.0,4,0,1415,0,12,0.012407407407407407,132,620,104.9693131524873,147
122,a157a14dc0011938394d5a429ca7cf067f40a5c4,1309595348,0,0,2,4,7,1.9540696502255779,56,5,7052,0,11,8.376202050264551,586,627,110.26130139107633,238
123,af3f062534da2824a6d20f295e1b5455a4a57864,1309598158,0,0,2,2,3,1.2770821465191398,78,1,7137,0,7,25.780578703703704,135,630,112.58471938135708,238
124,6e10530d479aa30debc7bd0269dcf524d9c87ec9,1309760534,1,1,1,1,1,0.0,64,0,1044,1,3,6.766736111111111,18,669,9.064410509060698,39
125,a22cb17845eb728d7562c64fbf604f3ef7348e90,1309769839,0,0,2,3,3,0.5638352769804117,76,5,4149,1,12,5.208128858024691,660,672,11.952121308335844,156
126,987ce190bda18f33adb3849bcfe8cab0baf65dc7,1309783816,0,0,1,1,1,0.0,1,1,1369,0,10,2.1813425925925927,160,8460,830.1579805844865,1206
127,86aa6b9876faa284f97ef9c38dfeeff0ccdcf4d4,1309784052,0,0,1,1,1,0.0,2,1,31,0,3,914.6524305555556,6,8461,831.1526796874306,208
128,69225fb4fb1e7f140c381ae4ebee4121f9c3f3c9,1309791371,0,0,1,1,1,0.0,1,1,799,1,3,153.05717592592592,13,1139,7.7619030040212795,118
129,4b2b403b978a2646b107f1702c23f2e037deb93b,1309863750,0,0,2,3,3,0.9682702474096179,15,12,4379,0,15,9.857418981481482,804,675,12.797718044491054,156
130,28f74aa568eddb47053749b2f041f8208114f82a,1309869657,0,0,1,1,1,0.0,10,0,82,0,1,3.294884259259259,2,631,93.64305505889318,147
131,85b47cc6ec808d42129efcf32a421f278efe7391,1309870128,0,0,1,1,1,0.0,1,1,1611,0,9,3.180324074074074,145,632,94.62731819219862,147
132,d63d760128974b059d0293007b7c0f09c6e3adbb,1309875298,0,0,2,3,3,1.1622189237596123,49,6,15818,0,13,140.55257716049383,804,310,38.2908277183728,102
133,66e946d577eac125dc4896c9dafe580c41259e13,1309876245,0,0,1,1,1,0.0,39,0,13640,0,10,0.010960648148148148,198,311,39.255865518388134,16
134,3ab9b400d8809b25f52f80f5e0ac0fcab0aa3eb9,1309877609,0,0,1,1,2,0.9940302114769565,12,10,231,0,7,1.7394791666666667,37,8463,831.211019486702,1207
135,c45d134772a725994705688f4a36f81c2a72496e,1309881723,0,0,1,1,1,0.0,1,1,1905,0,10,0.07436342592592593,582,8993,90.0158673978251,725
136,860824a5f9430cafea5a20c3dd849f10263ec726,1309897777,1,1,1,1,1,0.0,45,16,199,0,2,405.14096064814817,6,1140,7.603982175494058,100
137,cf90603fc3aa10fea42d0de738f138d02451e40d,1309934493,1,1,1,1,1,0.0,1,1,50,0,4,6.620300925925926,7,8607,56.020425769292046,11
138,b9fd3298e0548f2eeb658a358bc97d4900206d86,1309960884,1,1,1,2,2,0.7642045065086203,4,5,223,1,5,373.8872048611111,33,1142,8.789108464076989,57
139,8caa866bc8cf45ef334b8fe40358e9cfb4f6947c,1309961795,0,0,1,1,1,0.0,2,3,200,1,3,85.83957175925926,19,1143,9.759791002057701,57
140,cf748f2804afc5d26cd9892e848b94d384dba41e,1309962932,0,0,1,1,1,0.0,3,0,782,0,6,117.06304398148148,21,8464,830.236989149173,1207
141,ea2ebdfb6f47caabca53411c7ca0d2b78ea66f8f,1309964707,0,0,1,2,2,0.7642045065086203,4,5,224,1,5,586.541099537037,36,1145,11.636691086964634,57
142,8c39339a66ff7ce0867310f9216afd8a0dbde31c,1309977996,0,0,2,8,9,2.250893128365862,144,38,29384,0,17,19.55450925925926,1902,662,73.41870633007771,156
143,2eb7b6b6b25ae910f3333342cac1c3364a3a2533,1310006618,1,1,2,2,8,2.0666843517651263,868,82,8769,0,10,7.2804976851851855,654,640,99.13292507896803,238
144,894b3e8de9e622f110a99a18f0e86857280735ae,1310008774,0,0,2,2,2,1.0,4,4,1340,0,8,0.024953703703703704,98,642,100.90325892793575,238
145,7bce7a9f4b268bf7b703cbad9cc5b168ece3362d,1310043106,0,0,1,1,1,0.0,14,15,2362,1,8,0.4223148148148148,148,8465,829.743950602626,1207
146,77fce6b5353c13628c79abb2a47a72921bfc321f,1310043911,0,0,1,1,1,0.0,2,0,654,0,7,0.43163194444444447,103,8466,830.7238120316097,1207
147,37d18f5326f44300cd2366e0bc625bca70b6ca61,1310056198,0,0,1,1,1,0.0,6,0,1366,0,4,110.86445601851852,38,8467,831.3163332378182,1207
148,99853744abf3a0a37488f3eea4899d7b76855315,1310059912,0,0,2,6,9,1.8734154357053843,402,22,30807,0,20,171.12198302469136,1157,9002,97.65729943608963,895
149,edc8750543617ad8dc78db674354beafd4edee4e,1310060867,0,0,2,4,7,2.2458548392672495,109,5,6748,0,17,238.9888029100529,814,9009,104.55446365234477,895
150,6a09761316e30033a1d2e266694e18d83a1a9ac4,1310061704,0,0,1,2,2,1.0,6,2,3404,0,16,78.50222222222222,659,9011,106.39893451542969,725
151,276e832ef8657c8d91c78a843634e21f11375057,1310061812,0,0,2,3,3,1.5,5,3,16730,0,12,102.30508101851852,632,9014,109.37658045230745,858
152,f9b7689cf2102c835c312e89c50b8e139c3d627b,1310186249,0,0,2,2,2,0.1370994788998177,103,1,2476,0,9,2.0790625,154,644,94.25491284934853,238
153,a8d9a0c42b8ecca6eafa4d1f8b61495273b1ed89,1310189226,0,0,2,2,2,0.9982545693874832,53,8,762,0,6,13.713854166666666,31,646,96.12598766952567,174
154,c6338fbd631727fe1c5b8b0a26c26aa27b4e8443,1310371837,0,0,2,3,4,1.0100496086171125,731,68,39495,0,15,15.282881944444444,966,666,67.57285879399633,134
155,39c3ebb308ec613b712a07139244cd230d6bb723,1310377248,0,0,1,1,1,0.0,20,0,5974,1,6,34.68137731481482,44,676,9.208924855225128,39
156,4fd99d0dae45183ac1aa99ce72a26f0ee0aa17e2,1310412903,0,0,2,4,5,1.0255868056673982,127,55,27554,0,14,10.951988425925926,1173,671,71.02233881426618,134
157,81a500e3ed4af47ee367771bf602626232f76a1f,1310450159,0,0,1,1,3,0.7732283485249176,13,0,2050,0,8,12.682847222222222,122,649,92.86944057288403,147
158,ad80fec8efc4fa6d8f1ca6eb24056100df6e9068,1310452622,0,0,1,1,1,0.0,9,6,309,0,3,48.814050925925926,9,236,12.584842618453772,39
159,8105a91af34c9e04a21357d79c3eb587bf444a0c,1310493995,0,0,4,5,8,2.604775262612167,209,58,5200,0,13,227.9389033564815,285,8475,833.982609596403,1622
160,9bbe0660901dbd1bfd893d910bb79ef69a54088f,1310496740,0,0,2,2,7,1.9211681538688348,157,3,4949,0,8,29.081701388888888,445,8482,840.6597201984434,1378
161,61b48281da96549f252963daca6938d3e2d7449b,1310545656,0,0,2,8,13,1.418754831551472,557,5,39946,0,18,44.18790242165242,2206,684,78.92499178065464,156
162,9afda5cdfff56895d2b5f8679f836594c48bf934,1310547909,0,0,1,1,1,0.0,1,1,1932,0,10,0.02607638888888889,591,400,180.47205205364745,109
163,322c8aae2e676dfe891b78dae87c62595e41fedf,1310552713,0,0,1,1,3,1.5,19,1,2303,0,9,87.99349151234568,327,652,93.2733555462013,149
