,_id,date,bug,__,ns,nd,nf,entrophy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp
27,284d650d6887f67ba98738f7eb98b8fbcd7db85a,1452026909,1,1,2,2,3,0.5257048421724931,208,24,957,1,15,190.7549189814815,49,1791,623.6848716043708,1318
28,01028d35acb0b2a911c11d35689fff3aaa63d59e,1452026910,1,1,1,1,1,0.0,23,4,519,1,18,57.88646990740741,37,1792,624.6847415292386,1036
29,462e8ba1710735db437a7421fc039a1770a533fa,1452026911,1,1,2,2,2,0.41868431052685634,95,23,992,1,19,214.63076967592593,51,1794,626.6845998829737,1319
30,83a24e519b3fce56e3fe0685ef68dbd0f0c5af8a,1452031575,1,1,1,2,3,1.0116992927718491,30,4,404,1,19,999.8704282407407,55,1797,628.9532220839652,286
31,ed791351c638c6394decd6c30741efe690cbb53a,1452031598,1,1,1,2,2,0.9544340029249649,6,2,117,1,20,214.63900462962962,54,1799,630.9489922635559,287
32,34a6365c26596e7dc1be6d991c7da16121265ace,1452031598,1,1,1,2,2,0.9544340029249649,6,2,116,1,21,483.07523148148147,56,1801,632.9489922635559,288
33,d19b935ed4f039359b5d7dee7a8dc22d06fcffba,1452031599,1,1,1,2,3,1.4854752972273344,8,2,306,1,20,285.7927662037037,62,1804,635.9487621092832,290
34,408bec5ad43a311f3114f630b591bca8037b5da2,1452031600,1,1,1,1,1,0.0,3,2,80,1,18,1.1650925925925926,47,1805,636.9484972381556,290
35,fb53d556cae5e91da5fb7a097868ae6e6420cee8,1452031600,1,1,1,2,2,0.9544340029249649,6,2,126,1,19,214.6367824074074,59,1807,638.9484972381556,291
36,a24dd0d406c7c7651fa9ffa59ab0746f7d73c97c,1452038456,0,0,1,12,1,3.584962500721156,12,12,12,0,6,1.0,9942,8111,107.61052591138862,210
37,f37df2b918ac77de9bd4fd1d0a8811d0e7f2f5f2,1452062221,0,0,1,3,3,0.6917244835981394,38,23,1091,1,7,405.7550347222222,130,315,57.33817702280356,45
38,c46f797d01f0b5a0cd99b83bd5fdb29f7e41575e,1452067225,0,0,1,1,2,0.8379595111260028,0,1693,1693,1,5,311.17295138888886,7,4159,264.3493983621973,682
39,a9dbe8311173f059d53caec541b5797206de7be0,1452068260,1,1,1,2,2,1.0,2,2,2460,0,34,22.56997685185185,222,3,3.0,3
40,d772fa29b1c5b628088c38b6062a1a7521098327,1452069848,1,1,1,1,1,0.0,1,1,372,1,3,39.997337962962966,25,4160,265.1857270018375,682
41,ffa3e126de25255864ac6905ec7a3bf6dbaa98f7,1452070682,0,0,1,1,1,0.0,15,4,707,1,2,34.03024305555556,7,31,2.1961992696289903,16
42,30aa0c3826135aac4e58bd6f57548574ac5ba309,1452071406,0,0,1,1,1,0.0,1,1,783,1,8,64.62685185185185,29,4161,266.07360150800463,683
43,a7bc9ddae7b09350e5d1aae1fce1a716bff1161f,1452077885,0,0,2,2,4,1.524178062483489,101,52,3387,0,22,291.2841290509259,143,3902,80.36976642777266,1096
44,62396e7f197b93c20522ab3007183e0650d01964,1452085424,1,1,1,2,1,1.0,30,36,779,1,9,42.03671875,22,4163,267.0304778672015,684
45,b204f20b5bef14544a41d1cc05df3fb98e29b0d6,1452088174,0,0,1,1,1,0.0,1,0,450,0,12,61.73319444444444,27,8112,101.83916720863739,21
46,a6809d2829e8dba637cdcebd3962e699b1a152b4,1452088286,0,0,1,3,8,2.313954990566686,113,6,51552,0,31,240.51319155092594,1964,202,79.5139955683983,39
47,12badf3289f1dc4ea2839d8c8c42af50fb2f0249,1452091479,0,0,1,3,8,2.313954990566686,6,113,51659,0,31,27.00528935185185,1972,8120,109.48688822388266,210
48,50447d20506d87bd24092b59e3e9a7ad6ef9764a,1452091970,0,0,1,1,1,0.0,1,1,50,0,13,14.016111111111112,460,8121,110.39050423108897,210
49,1c66b52b8ef2d18a522f53f249b04fee22e87d9e,1452091970,0,0,1,16,2,4.0,16,16,111,0,11,14.016122685185184,11472,8137,126.3905042310889,210
50,f54456ab9f0aba7aed27e4ebadf8172a4e324850,1452122732,1,1,1,3,6,1.5245162346692074,83,58,2182,1,28,256.1311284722222,108,1813,631.2383085895165,294
51,e20ff6714d0bb084b6bcf2f8465294ea61093af8,1452124857,0,0,1,12,1,3.584962500721156,12,12,12,0,6,1.000011574074074,9966,8149,128.6271733015821,210
52,e2c0b9e9ec07a1cb1f85731d4cc82980f7b8d29a,1452158672,0,0,1,2,2,1.0,2,2,518,1,5,462.54932291666665,10,4165,264.7342561855808,686
53,aac6290317e08481c583a8d4ffc77b6b20cab551,1452162432,1,1,1,4,3,2.217632741334722,143,52,6350,1,16,37.32549074074074,182,458,23.375535367509187,157
54,e54b01330f33d94bb5d11a147111f574a5a8f0ba,1452165795,0,0,1,2,2,1.0,2,2,500,1,6,142.9057002314815,13,4167,266.23969203926583,688
55,7c1e1bb7b124146583832f39e1a535bcbbaf2571,1452167331,1,1,1,3,4,1.9709505944546688,6,4,974,1,16,108.03097800925926,59,4171,270.10451739230075,692
56,744f1aebe206e688cf585a7c3a9c330da439a6a6,1452169201,1,1,1,4,6,2.0467163115146465,119,30,14201,1,69,225.71639467592593,1086,353,7.72746194019256,150
57,749b3f7b1d5144fe0bce9a6372a16e30cce17cb4,1452171966,1,1,1,1,1,0.0,17,3,177,1,9,163.79508101851852,15,1814,627.1017916314411,1037
58,8c046b08e6196cb0ec59c9d9f0e05100a653706c,1452172569,0,0,1,1,1,0.0,4,5,165,1,5,429.74038194444444,8,4172,270.43870476926986,398
59,d82af5f2d9c7add6e6663204de690464b9db2332,1452173460,0,0,1,1,1,0.0,16,5,707,1,2,16.20519675925926,8,32,2.386340784480642,16
60,fea3c5e9e2354e2a60c47ed79f3a92cf56a7953b,1452174617,1,1,1,1,1,0.0,4,4,206,1,6,303.1681365740741,8,4173,271.1713954474067,399
61,6274f56b9774afb0d1817bb4a94ea30cec3d58f9,1452174741,0,0,1,1,1,0.0,1,1,718,0,3,1.204386574074074,9,11734,28.690430930699147,1798
62,84f14522aeb97f8860b7730086cfd8e099600f22,1452176946,0,0,1,1,1,0.0,1,1,718,0,3,2.329953703703704,10,11735,29.664801457858115,1798
63,afaba1ebc1615d034fcddf6220d3269b8b341550,1452186047,0,0,1,2,2,1.0,10,0,293,1,7,61.8413599537037,15,1816,627.9700099805616,1038
64,16f2a9a65b46bdfb49f84f7ae0088378092e6e41,1452186138,0,0,2,2,3,1.0321244633889435,212,34,3233,1,17,375.63220679012346,63,1819,630.9601169680726,1332
65,db81cae862c88eaf5211866cce13b638beb646e8,1452194142,1,1,1,2,3,0.9424051332779779,13,45,670,1,6,510.62447530864193,18,4176,271.840493766593,692
66,de408f30623624c9e7e34cc2cca3aa1308fa9427,1452197724,1,1,1,6,58,5.179198687088654,373,85,27483,1,25,176.55972341954023,1125,4234,329.36388661506385,399
67,920fa007f4ce9b2c20bfa0a1c5d46691e8e56186,1452200101,1,1,1,1,1,0.0,1,1,958,1,12,23.396284722222223,522,9672,144.5488719992299,2
68,c22c51018d2599dddc247b31dcd0e02a662a6fa0,1452200334,0,0,1,1,1,0.0,1,1,958,1,12,0.0026967592592592594,523,9673,145.5448597656593,2
69,275af7160460a6a51aad40d17dc2458b3b09944d,1452201548,1,1,1,1,1,0.0,1,1,64,1,4,293.5419675925926,5,1919,724.464814838268,1137
70,b764f6521cf33ce69329c0310934731714c0a96b,1452211259,0,0,1,12,1,3.584962500721156,12,12,12,0,6,1.000023148148148,9978,8161,122.19171618203512,210
71,223dc6ff86c2e674aafe8fd78d538d7501ed0ace,1452234436,0,0,1,1,1,0.0,2,1,243,1,10,36.665601851851854,30,36,15.205800166169237,26
72,0b700b7ca1dea12e333edd1751c1ab862467b3c5,1452251584,1,1,1,1,2,0.9995256892936493,33,6,2364,1,9,0.5841550925925926,22,742,5.342796328256362,295
73,152a57cea4a33881942f4e469ee09c13decee120,1452257015,1,1,1,3,4,1.6644977792004616,8,6,428,1,9,157.9852488425926,49,13404,2332.2515122840473,4591
74,6c957cc86f67de8980423ce6e9cb77e053dace35,1452259951,1,1,1,7,27,3.865813421628701,56,65,4169,1,6,373.871588648834,226,13431,2359.092909004935,4618
75,9dfe86e976ea87828a1315f9bf2eff003edaa27e,1452260086,0,0,1,1,1,0.0,1,11,101,1,3,0.004710648148148148,9,13432,2360.0437029806562,4618
76,ea9d829320519f3891e60b7afa4ce6a6b9b0ad5e,1452262191,1,1,1,1,1,0.0,10,71,718,1,11,84.99439814814815,24,743,6.122538901403673,296
77,ebdeebd894fe9f6e866607b1f51fddbc0dbc9c24,1452265461,1,1,1,2,4,1.4243827026554658,56,12,2057,1,22,301.18428819444443,223,210,5.303351412016875,96
78,5f1d3e537c80a96c77263a34b00bde04da9697e3,1452281644,0,0,1,1,1,0.0,2,2,1396,1,3,17.65414351851852,247,9674,145.1520238064332,407
79,1798c68dc2ac070dd22ec0c4bddd25cc654d429e,1452281840,1,1,1,1,1,0.0,2,2,1396,1,3,0.0022685185185185187,248,9675,146.14761022046991,407
80,a60121a2c972673ce6341b8094b21976bd9fa5f9,1452282050,1,1,1,1,1,0.0,3,1,1396,1,3,0.0024305555555555556,249,9676,147.1404715141549,407
81,0c5804c8919404de903ef3128495e05e44b6f404,1452297655,0,0,1,12,1,3.584962500721156,12,12,12,0,6,0.9999537037037037,9990,8173,119.9795101548386,210
82,1ff805a6a0be4f76b6ccde313eb3cdc7e841ca73,1452330763,1,1,2,3,14,1.7724353521003142,104,97,9343,1,19,109.23219328703703,301,4248,295.23075963290694,915
83,8961a31aa22f13b366d7e2b3ce303a922643f7ab,1452384058,0,0,1,12,1,3.584962500721156,12,12,12,0,6,1.0000347222222221,10002,8185,118.96833624324626,210
84,ae0d1673a1b11ba03033e4fe137933a73f24e7c1,1452494384,0,0,2,2,2,0.6500224216483541,20,4,589,1,3,78.66544560185186,9,460,20.47990839741549,167
85,436b82d4e27419df2242ed5f0511b002fb33fd82,1452503756,0,0,1,1,1,0.0,0,815,815,1,6,3.500821759259259,14,4249,271.5583591932051,693
86,33cef50aa37ecf35660d12142dcc6f6957ce9760,1452505054,0,0,1,3,3,1.5766212201074912,10,3,1050,0,24,77.15086419753086,76,128,54.33452104795334,36
87,02e6c28048a67e05d4e38f127fe127764eb15958,1452506627,0,0,1,1,1,0.0,0,28,28,1,3,3.534050925925926,3,4250,272.32544591801275,694
88,3e30fac11a11e522e98cb140095cc4e29c2d4371,1452507368,0,0,1,1,1,0.0,9,7,5067,1,12,229.1232523148148,113,2393,15.239180758923071,475
89,b1839f6c6b2baf7c561dcce92a40d747c5aae146,1452513470,0,0,1,1,2,0.9999046950184837,72,15,6655,1,9,193.06592592592594,145,2395,17.170400384588834,475
90,1948ed27f9c8f4567ab80c7410c11eec0faa5340,1452514129,1,1,1,1,2,1.0,72,14,6794,1,9,3.6216550925925928,147,2397,19.14835102229712,475
91,af943ace53343375fc9be8db1f65154929022452,1452517529,1,1,1,1,1,0.0,1,1,1912,0,9,34.90063657407408,131,129,54.95539782514646,4
92,610aef72e11f5d1d81a3a656be989bb78665c677,1452518881,1,1,3,7,1,2.800799234259308,35,117,283,1,10,152.57359788359787,130,13439,2340.9676132289815,7034
93,60afa3555fbe57145de4fd8f4777da7589ffc1a4,1452534848,0,0,1,1,3,1.584962500721156,3,0,115,0,5,774.3441087962963,25,3905,77.4486319038349,980
94,6dddca7be44fc3fb7d03c9e79c1c77b9a2959032,1452535140,1,1,1,1,2,0.8112781244591328,4,0,46,1,6,547.5119155092592,25,9678,145.25935539146627,329
95,6609897c2bbf882fcd53e2ebdf1e0783db9158c8,1452537624,1,1,2,2,4,1.7696546542064526,77,11,4851,0,10,35.76052662037037,240,133,58.322929770197774,6
96,e6cfcc95aed6d820f30e7141659d4c6674e202b0,1452556854,0,0,1,12,1,3.584962500721156,12,12,12,0,6,1.9999537037037036,10014,8197,112.1138441679146,210
97,fb61b7d6060f8fb1a4ba3af31746143e0971cd73,1452587177,0,0,1,2,2,1.985982845897545,0,1210,1210,1,6,668.756964699074,22,4254,270.7658546788443,698
98,95d81db24c7bb3605ab1602e64d34c1c99c95b73,1452598257,0,0,1,1,1,0.0,1,1,50,0,13,14.023657407407407,461,8198,107.03710359251461,210
99,ee0b75cab7d164a38d658c744334a6da6867ed4d,1452598258,0,0,1,16,2,4.0,16,16,111,0,11,3.865324074074074,11548,8214,123.03698000233915,210
100,1ea16826f0f4513087f3585fb8780b18b9b42575,1452598456,0,0,1,1,16,3.500989346402262,0,2211,2211,1,6,4.596886574074074,54,4270,285.71573887480247,714
101,8771692be9ecad11a567d0e70ca93407096c4077,1452599002,0,0,1,1,1,0.0,0,104,104,1,3,4.603206018518518,3,4271,286.56793220842707,715
102,6860ccdcc1e920cfa5f11d2674606b70ed894f01,1452599883,0,0,1,1,1,0.0,0,204,204,1,4,4.613402777777778,5,4272,287.32258762158193,716
103,2dc23cf1327951dcc2842ee737899411457e38f3,1452602235,0,0,1,1,1,0.0,1,1,50,0,13,0.04604166666666667,462,8215,122.85250346173436,210
104,257ef9246d610efe6e2df69678adc6d1daab0e67,1452602236,0,0,1,16,2,4.0,16,16,111,0,11,0.04604166666666667,11564,8231,138.8522045591793,210
105,ecf57e68608c8b6ad0efa76a714a40b0c22649f8,1452603864,0,0,1,1,1,0.0,0,117,117,1,3,4.659479166666666,3,4273,287.2194610224425,717
106,48c24e2f1e475f55f3b737256122c0c0e32e36d6,1452604664,0,0,1,1,1,0.0,5,3,1917,0,9,7.758287037037037,133,11736,28.88862520909822,183
107,877e1c7fef9e54164608e5806ac620db281f5b9f,1452605373,0,0,1,3,9,2.3307528006976828,119,6,51747,0,31,229.0418364197531,2033,211,80.30513834231729,39
108,53c6b373e907c6b67b284ad9b53a549c85b44df6,1452610518,0,0,1,1,1,0.0,4,0,1122,0,11,41.01840277777778,17,1920,502.98773877951794,1138
109,684117ef01e812325a57ae8f067ee925fab6add7,1452610518,1,1,1,1,8,2.652361190241455,100,22,2325,0,21,130.03044270833334,134,1928,510.98773877951794,1146
110,f2b3521d790a3f04c41f45e3c85b47b6c7ccb8e0,1452610671,1,1,1,3,3,1.0367050890119176,118,35,2312,0,16,40.74068287037037,53,1931,513.956436625717,1147
111,98016ac5063fac8e347d1358d9544d1b1f60f0cc,1452628268,0,0,1,1,1,0.0,19,14,76,1,7,305.86788194444443,10,657,40.06418549814991,277
112,a5cf945ea2994b4df35bc9da6cd3b85971f4e7f7,1452643256,0,0,1,12,1,3.584962500721156,12,12,12,0,6,0.47476851851851853,10050,8243,136.6164974533159,210
113,39b2b602f7bdada3a072ec1a9aeb1253621ee977,1452660654,1,1,1,1,1,0.0,2,2,934,1,5,123.85303240740741,29,316,55.64267108417434,8
114,af6ff22aa421db7125839c2ff4ca47e1287f50f9,1452668498,1,1,1,1,8,2.7166959902113867,27,62,1183,1,6,5.4146875,68,4281,283.7007557738592,721
115,c1dc1647f6624590fc9eb8bd707bfa0f177fc7af,1452687789,1,1,1,1,1,0.0,4,12,77,1,3,658.4971180555556,12,13440,2333.3733391999253,4618
116,c2795b57dc62ece0fcf4b457a4cc88cf8a26b493,1452687796,0,0,1,1,1,0.0,18,36,718,1,4,68.76278935185185,4,13441,2334.373066653437,4619
117,374c955735de619731b2a572a6996397dddadc6a,1452689767,0,0,1,1,1,0.0,18,21,980,0,9,310.14248842592593,33,3906,75.64392043623121,980
118,fe757136faf45d93ff9d2211a69fdf7c518753fa,1452690440,0,0,1,4,3,1.9219280948873623,5,5,507,0,8,154.02616898148148,831,8247,127.2109402407499,210
119,b35b64765b37521293c3c2cc6f3d75c27e75732a,1452690705,0,0,1,16,2,4.0,16,16,111,0,11,6.929803240740741,11592,8263,143.14327405601009,210
120,8c5f2af7964cf38a753b400316ce4e86e2dcbab4,1452690706,0,0,1,1,1,0.0,1,1,50,0,13,6.929814814814815,463,8264,144.14283396686636,210
121,be1e40be8a29256b9afb7e0499ed71f5c342fabf,1452694316,1,1,1,1,10,2.808856511748226,47,56,1279,1,6,78.3133263888889,87,4291,289.1622864870631,722
122,0ffa9715f002cbbb70eba3384661f9b11a57367d,1452696501,0,0,1,4,3,2.584962500721156,6,6,171,1,16,254.86459876543208,191,9684,149.06608960725205,85
123,e3094be9737896fb0fd31e0a195134d79e3a4515,1452696565,0,0,1,2,3,2.584962500721156,6,6,868,1,15,357.80998456790127,215,9690,155.06117223571854,184
124,f5b5f83960b21f7a1c78caa78b73cc0603623a9c,1452696744,0,0,2,3,5,2.584962500721156,6,6,240,1,11,355.66580246913577,212,9696,161.03504961432975,514
125,aa02570678adbf89db836fe25df1901a381e285a,1452699533,1,1,1,1,1,0.0,13,13,193,1,4,8.730104166666667,209,9697,161.45335919074395,3
126,b39c96b5b9ef219a62925929107ad06c6b1e8c74,1452702240,0,0,1,1,1,0.0,3,3,2215,1,6,43.87543981481482,123,1932,500.9897411234185,8
127,bd2090121d770fb8a061ed4540b8e280a53d8d0c,1452704337,1,1,1,1,1,0.0,13,13,193,1,4,0.055601851851851854,210,9698,161.47723301651382,3
128,2bbe7b48b505ef90d64aa9490fa29c7126932f8e,1452704609,0,0,3,3,2,1.1956217818146277,26,26,2063,1,14,69.34468364197531,797,9701,164.42171732256315,336
129,709f5676c36bbe432d299c874449101035f4dbe6,1452721689,0,0,1,1,1,0.0,45,13,1622,1,12,91.1715625,43,1933,499.8717017911657,1148
130,182fb297b845cecef7f24b07f266204298de4327,1452729656,0,0,1,12,1,3.584962500721156,12,12,12,0,6,1.0,10074,8276,142.85418903519815,210
131,6a7938584f1fdc3b2621e516af44cd859d39fc28,1452769610,1,1,1,1,1,0.0,63,78,1039,1,15,161.93092592592592,61,13442,2332.473579560407,4619
132,67e175663660ad6615bd724f4110e99d97ecfda5,1452769654,0,0,1,1,1,0.0,10,10,1024,1,15,0.07322916666666666,62,13443,2333.4719006198375,4619
133,bb8275c21d162c7b5dfb6cfa635c2c509e88e7af,1452777888,1,1,1,1,1,0.0,1,1,1092,1,13,28.95861111111111,47,4292,276.7254418115062,722
134,5c01e3f156487fb9124002e3a23f694c5ea8d738,1452781667,1,1,1,1,1,0.0,4,2,238,1,7,170.85180555555556,16,13444,2333.9176398545296,4619
135,b6c46b7cdb294c3f36ff004bde682f621be9618f,1452794721,1,1,1,1,1,0.0,12,6,548,1,18,10.095868055555556,39,13445,2334.2624880505814,4619
136,f835689a623cb1c8ef761d8373da102caf7f96c9,1452798826,0,0,1,1,1,0.0,4,2,1299,1,18,70.0478587962963,45,1934,493.92956748158844,1149
137,adb26927beb0a7449479d5a4c5e829bc95582161,1452816055,0,0,1,12,1,3.584962500721156,12,12,12,0,6,0.999988425925926,10086,8288,133.55849176447984,210
138,b79a680adb685ffacacb4988aba0cfd17a224ba2,1452830419,1,1,1,1,1,0.0,5,1,1742,1,3,1043.6443171296296,4,543,43.398047975710504,13
139,596e4a6f3d0dac22f668b1e9cc55f43a0e33a1f7,1452831024,1,1,2,2,2,0.710676853856123,25,11,9608,1,13,14.55890625,414,545,45.390772860621006,2
140,7ea03d5ad5365ff1ae53219e5549fc9ceee1192f,1452843252,1,1,1,6,16,3.6001046287117218,166,249,6012,1,14,634.2955794270833,147,4308,286.96607905043527,518
141,3cb12b795b3443d0928c28de8b885864798a15e4,1452844548,0,0,1,3,4,1.8504015081418155,31,50,5104,1,10,400.43583622685185,22,4312,290.63996112807405,518
142,6f85200655d0d84b24fd6a5b181f0292638ef94a,1452846363,1,1,1,8,34,4.725192434082922,418,819,17502,1,22,281.3410018382353,456,4346,324.1136330653446,518
143,90180b40de3917ab32f46f8355d737ab5165824e,1452846668,1,1,1,1,1,0.0,18,26,981,1,19,163.06895833333334,74,13446,2332.9782457734145,4619
144,6a232888dc72f4e08e89b641a5e1e65fe41f4357,1452853702,1,1,1,1,1,0.0,4,8,1474,1,27,45.101469907407406,189,13447,2333.6669733361987,4619
145,4b8135599e0e85dbc604b7cbba45f4be7e431c78,1452853860,0,0,1,1,1,0.0,2,2,240,1,7,0.8486689814814815,17,13448,2334.6584202546683,4619
146,71d263fdbacec4bb3c41f70a250afb1f022b46ae,1452853946,1,1,1,1,1,0.0,3,4,1242,1,15,161.05100694444445,84,13449,2335.6527777924343,4619
147,0fb9c93a59d18c98fabd3cb22393fa9eeb5e30c8,1452859045,0,0,1,1,1,0.0,1,1,31,1,5,3.98875,19,13450,2336.2747179558314,1739
148,00f6c7ea3b0022c58b703541bb4d5e572ebd683e,1452859078,1,1,1,7,1,2.8053769851186017,36,102,269,1,17,140.8246378968254,172,13457,2343.271984038321,4619
149,799b16068970f0acfe3b9cc3d1b7a46ce182c4a0,1452859495,0,0,1,1,1,0.0,2,2,39,0,4,100.16888888888889,12,13458,2344.2039390596874,102
150,afda9098eb3d34c91bf7db0ee675493169b02773,1452861328,0,0,1,1,1,0.0,66,15,5507,1,31,58.234780092592594,315,1,1.0,1
151,db8580f1409348086638ff981df02c90e7703e6f,1452862861,1,1,1,1,1,0.0,9,5,476,0,7,364.19546296296295,24,3907,74.66798442746389,55
152,26d58984368004cf2cb4f4b92e857a7db359c22e,1452863361,0,0,1,1,1,0.0,3,0,10429,0,14,7.764895833333333,109,3908,75.65849579265478,980
153,fa5f93df33b1754f609d95f8f3813992804e1b74,1452869403,1,1,1,1,1,0.0,110,20,1919,0,9,3.0641087962962965,134,134,53.91663917094683,5
154,6cb97616117f5f7ad54de333c4541ca894986f2c,1452872648,0,0,2,2,4,1.927427020070803,100,5,664,0,10,224.5768778935185,46,3912,79.39696160690231,1101
155,f20076c03b09d0a4a9a973027a8de3ca4124df95,1452902455,0,0,1,12,1,3.584962500721156,12,12,12,0,6,1.0,10098,8300,129.23666148575214,210
156,9414d74d894359c7d6b0a40f7d210148ac07e3ea,1452921580,1,1,2,2,3,1.2969071800755247,40,14,1979,1,21,132.31537037037037,69,548,46.81335780197187,359
157,11cde6ed75d5626a226accc1dde0d17465837176,1452952660,0,0,1,1,1,0.0,26,28,173,1,3,44.96428240740741,4,4414,322.7917841228742,71
158,640b8bb4c9e1e504aaa4fcedcd3d01ea931a522c,1453098604,0,0,1,2,2,1.0034253459929117,139,309,763,0,1,84.20739969135802,36,9704,148.270722931499,407
159,c8e3215c7447f99761589ef453ed4923c0b39eba,1453106944,1,1,1,1,2,0.14489961753310665,289,2,156,1,6,183.7585474537037,10,13460,2332.053558259596,83
160,676f2102b0670602884d3f3ad4371cbbb49e68dd,1453107771,1,1,1,2,2,0.9823166080205501,40,24,172,1,4,1195.1516956018518,7,4416,293.3843496064681,73
161,ade0df376a2e5c4480704f85227806b0f2252b90,1453121329,0,0,2,2,3,1.2969071800755247,14,40,2005,1,22,2.311909722222222,72,3915,76.67175113928742,1104
162,c01fa14197018e717a241161f9ed916e9412c839,1453126982,0,0,1,1,1,0.0,2,2,63,1,13,79.9789699074074,50,211,2.584542379402274,96
163,68f19e45b8263268d7fd1e439d1eb7ad6ac3d4ac,1453139397,1,1,1,1,5,2.1614408450340057,121,76,677,1,4,84.9630138888889,23,4421,294.1848318445403,75
164,926b52a7799d5ee3a4a46416d5178c14a9c528ec,1453140411,0,0,1,2,6,2.4831058143270655,141,75,653,1,5,1350.912405478395,24,4427,300.0076281980828,79
